disease_id	canonical_name	aliases	source	xref_doid	external_ids	fetch_date
MONDO:0007246	calcific aortic disease with immunologic abnormalities, familial	calcific aortic disease with immunologic abnormalities, familial	MONDO			2026-06-29
MONDO:0007247	basal ganglia calcification, idiopathic, childhood-onset	basal ganglia calcification, idiopathic, childhood-onset	MONDO			2026-06-29
MONDO:0007248	hereditary painful callosities	PPK nummularis|Plamoplantar hyperkeratosis nummularis|Plamoplantar keratoderma nummularis|keratosis palmoplantaris nummularis	MONDO			2026-06-29
MONDO:0007249	camptobrachydactyly	camptobrachydactyly	MONDO			2026-06-29
MONDO:0007250	camptodactyly of fingers		MONDO			2026-06-29
MONDO:0007251	campomelic dysplasia	CMD|Campomelic Syndrome|campomelic dwarfism|campomelic dysplasia	MONDO	DOID:0050463		2026-06-29
MONDO:0007252	Gordon syndrome	Gordon syndrome|camptodactyly-cleft palate-clubfoot syndrome|distal arthrogryposis type 3|distal arthrogryposis type IIA	MONDO	DOID:0111607		2026-06-29
MONDO:0007253	cancer, familial, with in vitro Radioresistance		MONDO			2026-06-29
MONDO:0007254	breast cancer	breast cancer|cancer of breast|malignant breast neoplasm|malignant breast tumor|malignant breast tumour|malignant neoplasm of breast|malignant neoplasm of the breast|malignant tumor of breast|malignant tumor of the breast|malignant tumour of breast|malignant tumour of the breast	MONDO	DOID:1612		2026-06-29
MONDO:0007256	hepatocellular carcinoma	HCC|cancer, hepatocellular|carcinoma of liver|carcinoma of liver cells|carcinoma of the liver cells|carcinoma, hepatocellular, malignant|hepatoblastoma, somatic|hepatocellular adenocarcinoma|hepatocellular cancer|hepatocellular cancer, somatic|hepatocellular carcinoma|hepatocellular carcinoma, childhood type, somatic|hepatocellular carcinoma, somatic|hepatoma|liver carcinoma|liver cell cancer (hepatocellular carcinoma)|liver cell carcinoma|primary carcinoma of liver cells|primary carcinoma of the liver cells	MONDO	DOID:686		2026-06-29
MONDO:0007257	candidiasis, familial, 1	CANDF1|candidiasis, familial, 1|candidiasis, familial, 1, autosomal dominant	MONDO			2026-06-29
MONDO:0007258	canine teeth, absence of upper permanent	canine teeth, absence of upper permanent	MONDO			2026-06-29
MONDO:0007259	craniofaciofrontodigital syndrome	Cantu craniofaciofrontodigital syndrome|craniofaciofrontodigital syndrome	MONDO			2026-06-29
MONDO:0007260	Car factor deficiency	Car factor deficiency	MONDO			2026-06-29
MONDO:0007261	Carabelli anomaly of maxillary molar teeth	Carabelli anomaly of maxillary molar teeth	MONDO			2026-06-29
MONDO:0007263	cardiac rhythm disease	arrhythmia	MONDO			2026-06-29
MONDO:0007265	cardiofaciocutaneous syndrome 1	BRAF cardiofaciocutaneous syndrome|cardiofaciocutaneous syndrome 1|cardiofaciocutaneous syndrome caused by mutation in BRAF|cardiofaciocutaneous syndrome type 1	MONDO	DOID:0111460		2026-06-29
MONDO:0007266	hypertrophic cardiomyopathy 2	CMH2|TNNT2 hypertrophic cardiomyopathy|cardiomyopathy, familial hypertrophic, type 2|cardiomyopathy, hypertrophic, 2|familial hypertrophic cardiomyopathy type 2|hypertrophic cardiomyopathy 2|hypertrophic cardiomyopathy caused by mutation in TNNT2|hypertrophic cardiomyopathy type 2	MONDO	DOID:0110308		2026-06-29
MONDO:0007267	hypertrophic cardiomyopathy 3	CMH3|TPM1 hypertrophic cardiomyopathy|cardiomyopathy, familial hypertrophic, type 3|cardiomyopathy, hypertrophic, 3|hypertrophic cardiomyopathy 3|hypertrophic cardiomyopathy caused by mutation in TPM1|hypertrophic cardiomyopathy type 3	MONDO	DOID:0110309		2026-06-29
MONDO:0007268	hypertrophic cardiomyopathy 4	CMH4|MYBPC3 hypertrophic cardiomyopathy|cardiomyopathy, familial hypertrophic, 4|cardiomyopathy, familial hypertrophic, type 4|cardiomyopathy, hypertrophic, 4|familial hypertrophic cardiomyopathy type 4|hypertrophic cardiomyopathy 4|hypertrophic cardiomyopathy caused by mutation in MYBPC3|hypertrophic cardiomyopathy type 4	MONDO	DOID:0110310		2026-06-29
MONDO:0007269	dilated cardiomyopathy 1A	CDCD1|LMNA familial isolated dilated cardiomyopathy|cardiomyopathy dilated with conduction defect type 1|cardiomyopathy, dilated, type 1A|dilated cardiomyopathy 1A|dilated cardiomyopathy type 1A|familial dilated cardiomyopathy with conduction defect due to LMNA mutation|familial isolated dilated cardiomyopathy caused by mutation in LMNA	MONDO	DOID:0110425		2026-06-29
MONDO:0007270	cardiomyopathy, familial restrictive, 1	TNNI3 familial isolated restrictive cardiomyopathy|cardiomyopathy, familial restrictive, 1|cardiomyopathy, familial restrictive, type 1|familial isolated restrictive cardiomyopathy caused by mutation in TNNI3	MONDO	DOID:0111425		2026-06-29
MONDO:0007271	familial cutaneous collagenoma		MONDO			2026-06-29
MONDO:0007272	hereditary hypercarotenemia and vitamin A deficiency		MONDO			2026-06-29
MONDO:0007273	pheochromocytoma/paraganglioma syndrome 4	SDHB paraganglioma|SDHB-related tumor predisposition|paraganglioma caused by mutation in SDHB|paragangliomas 4|paragangliomas type 4|pheochromocytoma/paraganglioma syndrome 4	MONDO	DOID:0061219		2026-06-29
MONDO:0007274	carpal displacement	carpal displacement	MONDO			2026-06-29
MONDO:0007275	carpal tunnel syndrome	carpal tunnel syndrome	MONDO	DOID:12169		2026-06-29
MONDO:0007276	cat-eye syndrome	CAT eye syndrome|CES|Cat Eye Syndrome|cat-eye syndrome (Type I)	MONDO			2026-06-29
MONDO:0007277	cataract-aberrant oral frenula-growth delay syndrome	Wellesley-Carman-French syndrome	MONDO			2026-06-29
MONDO:0007278	cataract 32 multiple types	CTRCT32	MONDO	DOID:0110227		2026-06-29
MONDO:0007279	cataract 7	CTRCT7|cataract 7|cataract type 7	MONDO	DOID:0110260		2026-06-29
MONDO:0007280	cataract 8 multiple types	CTRCT8|cataract, congenital, Volkmann type	MONDO	DOID:0110228		2026-06-29
MONDO:0007281	cataract 4 multiple types	CRYGD cataract (disease)|CTRCT4|cataract (disease) caused by mutation in CRYGD	MONDO	DOID:0110234		2026-06-29
MONDO:0007282	cataract 29	cataract 29|cataract type 29	MONDO	DOID:0110232		2026-06-29
MONDO:0007283	cataract 42	A cataract that has_material_basis_in heterozygous mutation in the CRYBA2 gene on chromosome 2q35.|CRYBA2 early-onset non-syndromic cataract|CTRCT42|cataract 42|cataract type 42|early-onset non-syndromic cataract caused by mutation in CRYBA2	MONDO	DOID:0110237		2026-06-29
MONDO:0007284	cataract 20 multiple types	CRYGS cataract (disease)|CTRCT20|cataract (disease) caused by mutation in CRYGS	MONDO	DOID:0110240		2026-06-29
MONDO:0007285	cataract 1 multiple types	CTRCT1|GJA8 cataract (disease)|cataract (disease) caused by mutation in GJA8|cataract 1, multiple types, with or without microcornea	MONDO	DOID:0110231		2026-06-29
MONDO:0007286	cataract 30	CTRCT30|cataract 30|cataract type 30	MONDO	DOID:0110248		2026-06-29
MONDO:0007287	cataract 41	CTRCT41|WFS1 early-onset non-syndromic cataract|cataract 41|cataract type 41|early-onset non-syndromic cataract caused by mutation in WFS1	MONDO	DOID:0110241		2026-06-29
MONDO:0007288	cataract 6 multiple types	CTRCT6|EPHA2 cataract (disease)|cataract (disease) caused by mutation in EPHA2	MONDO	DOID:0110229		2026-06-29
MONDO:0007289	cataract 13 with adult I phenotype	CTRCT13|cataract 13 with adult I phenotype	MONDO	DOID:0110242		2026-06-29
MONDO:0007290	cataract 5 multiple types	CTRCT5|HSF4 cataract (disease)|cataract (disease) caused by mutation in HSF4	MONDO	DOID:0110255		2026-06-29
MONDO:0007293	leukocyte adhesion deficiency 1	ITGB2 leukocyte adhesion deficiency|LAD-I|LAD1|LFA-I deficiency|LFA1 immunodeficiency|lad-I|lad-type I|leukocyte adhesion deficiency 1|leukocyte adhesion deficiency caused by mutation in ITGB2|leukocyte adhesion deficiency type 1|leukocyte adhesion deficiency type I|lymphocyte function-associated antigen 1 immunodeficiency	MONDO	DOID:0110910		2026-06-29
MONDO:0007294	central core myopathy	central core disease	MONDO	DOID:3529		2026-06-29
MONDO:0007295	self-limited epilepsy with centrotemporal spikes	BCECTS|BECRS|BECTS|BRE|Rolandic epilepsy|benign Rolandic epilepsy|benign Rolandic epilepsy (BRE)|benign Rolandic epilepsy of childhood (BREC)|benign childhood epilepsy with centrotemporal spikes|benign epilepsy of childhood with centrotemporal spikes|benign epilepsy with centrotemporal spikes|benign familial epilepsy of childhood with rolandic spikes|centralopathic epilepsy|centrotemporal epilepsy|centrotemporal epilepsy, isolated cases|childhood epilepsy with centrotemporal spikes|temporal-central focal epilepsy	MONDO	DOID:3329		2026-06-29
MONDO:0007296	spinocerebellar ataxia type 31	SCA31|spinocerebellar ataxia type 31	MONDO	DOID:0050980		2026-06-29
MONDO:0007297	ADan amyloidosis	FDD|HOOE|Heredopathia Ophthalmootoencephalica|cerebellar ataxia, cataract, deafness, and dementia Or psychosis|cerebral amyloid angiopathy, ITM2B-related, type 2|familial Danish dementia|familial dementia, Danish type	MONDO	DOID:0070030		2026-06-29
MONDO:0007298	spinocerebellar ataxia type 29	SCA29|congenital nonprogressive spinocerebellar ataxia|spinocerebellar ataxia 29, congenital nonprogressive|spinocerebellar ataxia type 29	MONDO	DOID:0050978		2026-06-29
MONDO:0007300	cerebral sarcoma	cerebral sarcoma|sarcoma of telencephalon|telencephalon sarcoma	MONDO			2026-06-29
MONDO:0007301	cerebrocostomandibular syndrome	cerebrocostomandibular syndrome	MONDO	DOID:0111248		2026-06-29
MONDO:0007302	cervical hypertrichosis with underlying kyphoscoliosis	cervical hypertrichosis with underlying kyphoscoliosis	MONDO			2026-06-29
MONDO:0007303	cervical rib disease	cervical rib|cervical rib syndrome	MONDO			2026-06-29
MONDO:0007304	cervical vertebral Bridge	cervical vertebral Bridge	MONDO			2026-06-29
MONDO:0007305	cervical vertebral dysplasia	cervical vertebral dysplasia|cervical vertebral dysplasia (disease)	MONDO			2026-06-29
MONDO:0007306	Klippel-Feil syndrome 1, autosomal dominant	GDF6 isolated Klippel-Feil syndrome|Klippel-Feil syndrome 1, autosomal dominant|isolated Klippel-Feil syndrome caused by mutation in GDF6	MONDO	DOID:0080589		2026-06-29
MONDO:0007307	Charcot-Marie-Tooth disease type 1B	CMT1B|Charcot-Marie-Tooth disease type 1 caused by mutation in MPZ|Charcot-Marie-Tooth disease, type 1B|HMSN IB|HMSN1B|MPZ Charcot-Marie-Tooth disease type 1	MONDO	DOID:0110152		2026-06-29
MONDO:0007308	Charcot-Marie-Tooth disease type 2A1	CMT2A|CMT2A1|Charcot-Marie-Tooth disease type 2 caused by mutation in KIF1B|Charcot-Marie-Tooth disease type 2A|Charcot-Marie-Tooth disease type 2A1|Charcot-Marie-Tooth disease, type 2A1|HMSN IIA1|HMSN2A1|KIF1B Charcot-Marie-Tooth disease type 2|hereditary motor and sensory neuropathy IIA1	MONDO	DOID:0110154		2026-06-29
MONDO:0007309	Charcot-Marie-Tooth disease type 1A	CMT1A|Charcot-Marie-Tooth disease type 1A|Charcot-Marie-Tooth disease, type 1A|Charcot-Marie-Tooth syndrome type 1A|HMSN1A|hereditary motor and sensory neuropathy 1A|microduplication 17p12	MONDO	DOID:0110148		2026-06-29
MONDO:0007310	Charcot-Marie-Tooth disease, Guadalajara neuronal type	Charcot-Marie-Tooth disease, Guadalajara neuronal type	MONDO			2026-06-29
MONDO:0007311	Charcot-Marie-Tooth disease type 1E	CMT1E|Charcot-Marie-Tooth disease and deafness|Charcot-Marie-Tooth disease, type 1E|Charcot-Marie-Tooth disease-deafness syndrome	MONDO	DOID:0110153		2026-06-29
MONDO:0007312	Charcot-Marie-Tooth disease with ptosis and parkinsonism	Charcot-Marie-Tooth disease with ptosis and parkinsonism	MONDO			2026-06-29
MONDO:0007313	cheilitis glandularis	cheilitis glandularis	MONDO			2026-06-29
MONDO:0007314	chemodectoma, intraabdominal, with cutaneous angiolipomas	chemodectoma, intraabdominal, with cutaneous angiolipomas	MONDO			2026-06-29
MONDO:0007315	cherubism	CRBM|cherubism|familial fibrous dysplasia of the jaws|familial multilocular cystic disease of the jaws	MONDO	DOID:1856		2026-06-29
MONDO:0007316	Chiari malformation type I	Arnold-Chiari malformation type 1|Arnold-Chiari malformation type I|Chiari malformation type 1|Chiari malformation type I	MONDO			2026-06-29
MONDO:0007318	Alagille syndrome	Alagille syndrome|Alagille-Watson syndrome|Arteriohepatic dysplasia|syndromic bile duct paucity	MONDO	DOID:9245		2026-06-29
MONDO:0007319	chondrocalcinosis 2	Familial Calcium Pyrophosphate Deposition Disease|calcium pyrophosphate dihydrate crystal deposition disease|chondrocalcinosis 2|chondrocalcinosis type 2|familial CC|familial CPPD|familial articular chondrocalcinosis|familial calcium pyrophosphate deposition|familial calcium pyrophosphate dihydrate deposition disease|hereditary CC|hereditary articular chondrocalcinosis|hereditary calcium pyrophosphate deposition	MONDO			2026-06-29
MONDO:0007320	chondrocalcinosis due to apatite crystal deposition	chondrocalcinosis due to apatite crystal deposition	MONDO			2026-06-29
MONDO:0007321	autosomal dominant chondrodysplasia punctata	chondrodysplasia punctata Sheffield type|chondrodysplasia punctata, Sheffield type|chondrodysplasia punctata, autosomal dominant	MONDO	DOID:0060293		2026-06-29
MONDO:0007322	chondrodysplasia punctata, tibial-metacarpal type		MONDO			2026-06-29
MONDO:0007323	Chondronectin	Chondronectin	MONDO			2026-06-29
MONDO:0007325	choreoathetosis, familial inverted	choreoathetosis, familial inverted	MONDO			2026-06-29
MONDO:0007327	chylomicronemia, familial, due to circulating inhibitor of lipoprotein lipase	chylomicronemia, familial, due to circulating inhibitor of lipoprotein lipase	MONDO	DOID:0111419		2026-06-29
MONDO:0007328	choroidal osteoma, bilateral	choroidal osteoma, bilateral	MONDO			2026-06-29
MONDO:0007329	cirrhosis, familial	cirrhosis, familial|cryptogenic cirrhosis|hereditary cirrhosis of liver	MONDO			2026-06-29
MONDO:0007330	congenital pseudoarthrosis of clavicle	congenital pseudarthrosis of the clavicle	MONDO			2026-06-29
MONDO:0007332	split-hand/foot malformation with long bone deficiency 1	SHFLD1|split-hand/foot malformation with long bone deficiency 1	MONDO			2026-06-29
MONDO:0007333	van der Woude syndrome 1	IRF6 van der Woude syndrome|Van Der Woude syndrome type 1|van der Woude syndrome 1|van der Woude syndrome caused by mutation in IRF6	MONDO			2026-06-29
MONDO:0007334	autosomal dominant popliteal pterygium syndrome	popliteal pterygium syndrome 1|popliteal pterygium syndrome, autosomal dominant|popliteal web syndrome	MONDO			2026-06-29
MONDO:0007335	orofacial cleft 1	OFC1|orofacial cleft 1|orofacial cleft-1	MONDO	DOID:0080395		2026-06-29
MONDO:0007336	isolated cleft palate	isolated cleft palate|nonsyndromic cleft palate	MONDO	DOID:0110213		2026-06-29
MONDO:0007337	cleft palate-lateral synechia syndrome	CPLS syndrome|cleft palate-lateral synechia syndrome	MONDO	DOID:0080313		2026-06-29
MONDO:0007338	cleft soft palate	cleft soft palate|cleft velum|cleft velum palatinum	MONDO	DOID:0110214		2026-06-29
MONDO:0007339	blepharocheilodontic syndrome	BCD syndrome|Elsching syndrome|blepharo-cheilo-odontic syndrome|blepharocheilodontic syndrome|clefting-ectropion-conical teeth syndrome|ectropion inferior-cleft lip and or palate syndrome|ectropion inferior-cleft lip and/or palate syndrome|lagophthalmia-cleft lip and palate syndrome	MONDO	DOID:0080344		2026-06-29
MONDO:0007340	cleidocranial dysplasia 1	Cleidocranial Dysplasia|cleidocranial dysostosis|cleidocranial dysplasia	MONDO	DOID:13994		2026-06-29
MONDO:0007341	cleidorhizomelic syndrome	Wallis-Zieff-Goldblatt syndrome|cleidorhizomelic syndrome|rhizomelic shortness with clavicular defect	MONDO			2026-06-29
MONDO:0007342	clubfoot	club foot|clubbed foot|congenital talipes equinovarus|equinovarus deformity of foot (finding)|talipes|talipes equinovarus	MONDO	DOID:11836		2026-06-29
MONDO:0007343	isolated congenital digital clubbing	isolated congenital acropachy|isolated congenital nail clubbing	MONDO			2026-06-29
MONDO:0007344	cluster headache, familial	cluster headache, familial|hereditary cluster headache syndrome	MONDO			2026-06-29
MONDO:0007345	aorta coarctation	aortic coarctation	MONDO	DOID:0051054		2026-06-29
MONDO:0007346	cochleosaccular degeneration-cataract syndrome		MONDO			2026-06-29
MONDO:0007349	familial cold autoinflammatory syndrome 1	NLRP3 familial cold autoinflammatory syndrome|familial cold autoinflammatory syndrome 1|familial cold autoinflammatory syndrome caused by mutation in NLRP3|familial cold autoinflammatory syndrome type 1|familial cold inflammatory syndrome 1	MONDO	DOID:0090062		2026-06-29
MONDO:0007350	coloboma, ocular, autosomal dominant	coloboma, ocular|coloboma, ocular, autosomal dominant	MONDO			2026-06-29
MONDO:0007351	coloboma of macula	coloboma of macula	MONDO			2026-06-29
MONDO:0007352	renal coloboma syndrome	CAKUT with or without ocular abnormalities|Papillo-renal syndrome|coloboma of optic nerve with renal disease|congenital anomalies of the kidney and urinary tract with or without ocular abnormalities|papillorenal syndrome|renal-coloboma syndrome with macular abnormalities	MONDO	DOID:0090006		2026-06-29
MONDO:0007353	coloboma of macula-brachydactyly type B syndrome	Sorsby syndrome	MONDO			2026-06-29
MONDO:0007354	coloboma of optic nerve	coloboma of optic nerve (disease)|coloboma of optic papilla|optic nerve coloboma	MONDO	DOID:11975		2026-06-29
MONDO:0007355	uveal coloboma-cleft lip and palate-intellectual disability	uveal coloboma-cleft lip and palate-intellectual disability	MONDO	DOID:0111249		2026-06-29
MONDO:0007356	Lynch syndrome 1	HNPCC1|Hereditary non-polyposis colon cancer type 1|Lynch 1 syndrome|Lynch syndrome 1|Lynch syndrome type 1|MSH2-related Lynch syndrome|familial non-polyposis colon cancer type 1|hereditary nonpolyposis colorectal cancer type 1	MONDO	DOID:0070271		2026-06-29
