disease_id	molecule_id	relation_type	source	evidence_class	molecule_backbone_mapped	fetch_date
MONDO:0005642	DB00885	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005526	DB01053	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004264	DB00618	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006921	DB00618	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00661	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006021	DB00661	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0040732	DB00685	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0043455	DB00282	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB01075	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000831	DB00682	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:1030011	DB04855	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004247	DB00517	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003085	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:1030011	DB01182	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005391	DB05271	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB00932	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB06815	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016532	DB06201	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005545	DB01328	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006019	DB02703	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0043455	DB14539	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002203	DB09449	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005249	DB01326	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004264	DB01331	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004592	DB01112	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005754	DB00273	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004926	DB00684	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005988	DB00730	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008170	DB04572	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB00950	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003014	DB00874	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005480	DB01013	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB06767	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB09555	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007179	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0040732	DB00537	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0041095	DB00537	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005970	DB00512	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0013600	DB01437	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019013	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0043455	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005480	DB00547	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006624	DB00209	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001648	DB00520	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00982	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005970	DB00479	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000190	DB01118	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006004	DB00405	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006004	DB00514	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005520	DB00169	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001794	DB00281	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00598	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005754	DB00849	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB00420	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB00852	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB06691	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008159	DB00884	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002203	DB09104	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004264	DB01017	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005119	DB09550	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:1030007	DB00800	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB09121	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB00300	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006547	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006955	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005377	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB01620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024472	DB02703	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005480	DB01047	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0020283	DB14631	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004795	DB09552	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021201	DB00713	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004247	DB00505	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018906	DB00541	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003781	DB06151	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000265	DB01053	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006752	DB01053	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002307	DB15566	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0042451	DB00685	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005555	DB00809	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004577	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015908	DB01026	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001648	DB01167	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00335	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018881	DB00480	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005683	DB13092	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006670	DB00760	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005173	DB00179	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019013	DB00443	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB01222	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016586	DB01129	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007186	DB01129	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005136	DB00205	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB01232	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006004	DB00747	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005301	DB06637	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB00471	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005530	DB00921	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005970	DB01326	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005101	DB00359	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004277	DB00919	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006921	DB09550	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005984	DB00857	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0020283	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005492	DB09555	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004857	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018874	DB01204	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004652	DB01059	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005970	DB01139	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009960	DB00443	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016367	DB03793	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019633	DB01017	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005247	DB00948	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000088	DB00666	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021201	DB00274	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004652	DB01330	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005945	DB01212	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005249	DB09550	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005338	DB00819	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005485	DB01063	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0013600	DB01351	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005970	DB01165	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005385	DB06152	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001080	DB01332	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011122	DB01556	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005915	DB00857	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006651	DB00684	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021201	DB00681	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB00993	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019610	DB00501	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004967	DB00541	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024298	DB00162	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB00443	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005306	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019558	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006115	DB01254	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009960	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004980	DB01260	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005180	DB00268	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB00503	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024613	DB01224	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003014	DB01551	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005119	DB00254	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB01364	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006875	DB00373	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005619	DB00446	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007915	DB00608	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00421	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019359	DB09550	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004822	DB00668	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004652	DB00199	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005754	DB00754	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001794	DB09350	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005945	DB00537	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002400	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004872	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015129	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011508	DB04572	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019186	DB02703	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006014	DB00196	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019013	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009691	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005347	DB13873	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001356	DB11576	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB00434	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019186	DB00618	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB00967	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0042458	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006554	DB00547	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006547	DB00547	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005542	DB00775	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005090	DB00831	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005867	DB00365	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005090	DB00734	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008000	DB00953	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005027	DB00829	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB01551	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005068	DB00266	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015766	DB00254	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015253	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001126	DB00448	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB00649	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008000	DB00696	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005972	DB00303	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001699	DB00525	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000430	DB06813	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009421	DB06710	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004849	DB00816	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006913	DB00760	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001316	DB00760	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002501	DB00853	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008114	DB00176	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004126	DB14539	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004525	DB04930	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB01264	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003471	DB00431	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004126	DB00959	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0020108	DB00959	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018944	DB00563	indication	DrugCentral	curated_indication	True	2026-06-29
