hpo_id	term	synonyms	source	hierarchy_reference	fetch_date
HP:0001998	Neonatal hypoglycemia	Low blood sugar in newborn	HPO		2026-06-29
HP:0001999	Abnormal facial shape	Abnormal facial shape|Abnormal morphology of the face|Distinctive facies|Distortion of face|Dysmorphic facial features|Dysmorphic facies|Facial dysmorphism|Funny looking face|Unusual facial appearance|Unusual facies	HPO		2026-06-29
HP:0002000	Short columella	Columella, short|Decreased length of columella|Hypoplasia of columella	HPO		2026-06-29
HP:0002002	Deep philtrum	Depressed philtrum|Increased depth of philtrum|Philtrum, deep|Prominent philtrum|Pronounced philtrum	HPO		2026-06-29
HP:0002003	Large forehead	Increased size of forehead|Increased size of frontal region of face|Large forehead	HPO		2026-06-29
HP:0002006	Tessier cleft	Cleft of the face|Facial cleft|Facial clefts|Tessier facial cleft	HPO		2026-06-29
HP:0002007	Frontal bossing	Frontal protuberance|Skull bossing	HPO		2026-06-29
HP:0002009	Potter facies		HPO		2026-06-29
HP:0002010	Narrow maxilla	Decreased breadth of upper jaw bones|Decreased transverse dimension of maxilla|Decreased width of maxilla|Decreased width of upper jaw bones|Narrow upper jaw bones|Transverse hypoplasia of maxilla|Transverse maxillary deficiency|Transverse maxillary insufficiency	HPO		2026-06-29
HP:0002011	Morphological central nervous system abnormality	Abnormality of the central nervous system|Central nervous system disease|Morphological abnormality of the CNS|Morphological abnormality of the central nervous system	HPO		2026-06-29
HP:0002012	Abnormality of the abdominal organs	Abnormality of the abdominal organs|Gastrointestinal tract defects	HPO		2026-06-29
HP:0002013	Vomiting	Emesis|Throwing up|Vomiting	HPO		2026-06-29
HP:0002014	Diarrhea	Diarrhea|Diarrhoea|Watery stool	HPO		2026-06-29
HP:0002015	Dysphagia	Deglutition disorder|Difficulty swallowing|Poor swallowing|Swallowing difficulties|Swallowing difficulty	HPO		2026-06-29
HP:0002017	Nausea and vomiting	Nausea and vomiting	HPO		2026-06-29
HP:0002018	Nausea	Nausea	HPO		2026-06-29
HP:0002019	Constipation	Constipation|Costiveness|Dyschezia	HPO		2026-06-29
HP:0002020	Gastroesophageal reflux	Acid reflux|Acid reflux disease|GERD|GORD|Gastro-esophageal reflux|Gastro-oesophageal reflux|Gastroesophageal reflux disease|Heartburn	HPO		2026-06-29
HP:0002021	Pyloric stenosis	Infantile hypertrophic pyloric stenosis|Pylorus stenosis	HPO		2026-06-29
HP:0002023	Anal atresia	Absent anus|Imperforate anus	HPO		2026-06-29
HP:0002024	Malabsorption	Intestinal malabsorption|Malabsorption	HPO		2026-06-29
HP:0002025	Anal stenosis	Narrowing of anal opening	HPO		2026-06-29
HP:0002027	Abdominal pain	Abdominal discomfort|Abdominal pain|Pain in stomach|Stomach pain|Upset stomach	HPO		2026-06-29
HP:0002028	Chronic diarrhea	Chronic diarrhea|Chronic diarrhoea|Diarrhea, recurrent|Recurrent diarrhea|Recurrent diarrhoea	HPO		2026-06-29
HP:0002031	Abnormal esophagus morphology	Abnormal oesophagus morphology|Abnormality of esophagus structure|Abnormality of oesophagus structure|Anomaly of the esophagus|Anomaly of the oesophagus	HPO		2026-06-29
HP:0002032	Esophageal atresia	Birth defect in which part of esophagus did not develop|Birth defect in which part of oesophagus did not develop	HPO		2026-06-29
HP:0002033	Poor suck	Poor suck|Poor sucking|Sucking weakness	HPO		2026-06-29
HP:0002034	Abnormal rectum morphology	Abnormality of the rectum|Anomaly of the rectum	HPO		2026-06-29
HP:0002035	Rectal prolapse	Rectal prolapsed|Rectum protrudes through anus	HPO		2026-06-29
HP:0002036	Hiatus hernia	Hiatal hernia|Stomach hernia	HPO		2026-06-29
HP:0002037	Inflammation of the large intestine	Inflammation of the large intestine|Inflammatory bowel disease	HPO		2026-06-29
HP:0002038	Protein avoidance		HPO		2026-06-29
HP:0002039	Anorexia	Anorexia|Deliberately not eating|Obsessive dieting|Refusing to eat	HPO		2026-06-29
HP:0002040	Esophageal varix	Enlarged vein in esophagus|Enlarged vein in oesophagus|Esophageal varices	HPO		2026-06-29
HP:0002041	Intractable diarrhea	Intractable diarrhoea	HPO		2026-06-29
HP:0002043	Esophageal stricture	Narrowing of esophagus due to inflammation and scar tissue|Narrowing of oesophagus due to inflammation and scar tissue	HPO		2026-06-29
HP:0002044	Zollinger-Ellison syndrome		HPO		2026-06-29
HP:0002045	Hypothermia	Abnormally low body temperature|Hypothermia	HPO		2026-06-29
HP:0002046	Heat intolerance	Heat intolerance|Intolerance to heat and fevers	HPO		2026-06-29
HP:0002047	Malignant hyperthermia		HPO		2026-06-29
HP:0002048	Renal cortical atrophy		HPO		2026-06-29
HP:0002049	Proximal renal tubular acidosis	Proximal tubular acidosis|Renal tubular acidosis, proximal|Renal tubular acidosis, type II	HPO		2026-06-29
HP:0002050	Macroorchidism, postpubertal		HPO		2026-06-29
HP:0002054	Heavy supraorbital ridges	Heavy brow of the face|Heavy supraorbital ridge	HPO		2026-06-29
HP:0002055	Curved linear dimple below the lower lip		HPO		2026-06-29
HP:0002056	Abnormality of the glabella	Abnormality of the area between the eyebrows|Glabellar abnormality	HPO		2026-06-29
HP:0002057	Prominent glabella	Convex glabella|Hyperplasia of glabella|Prominent area between the eyebrows|Protruding area between the eyebrows	HPO		2026-06-29
HP:0002058	Myopathic facies	Myopathic face|Myopathic facial appearance	HPO		2026-06-29
HP:0002059	Cerebral atrophy	Degeneration of cerebrum|Supratentorial atrophy	HPO		2026-06-29
HP:0002060	Abnormal cerebral morphology	Abnormality of the cerebrum|Abnormality of the telencephalon|Cerebral lesion	HPO		2026-06-29
HP:0002061	Lower limb spasticity	Lower extremities spasticity|Lower extremity spasticity|Spastic lower extremities|Spastic lower extremity|Spastic lower limb|Spastic lower limbs|Spasticity in lower extremities|Spasticity in lower extremity|Spasticity in lower limb|Spasticity in lower limbs|Spasticity of lower extremities|Spasticity of lower extremity|Spasticity of lower limb|Spasticity of lower limbs	HPO		2026-06-29
HP:0002062	Abnormal pyramidal tract morphology	Abnormality of the pyramidal tracts|Morphological abnormality of the pyramidal tract|Pyramidal tract disease	HPO		2026-06-29
HP:0002063	Rigidity	Muscle rigidity|Rigidity	HPO		2026-06-29
HP:0002064	Spastic gait	Spastic walk	HPO		2026-06-29
HP:0002066	Gait ataxia	Ataxia of gait|Ataxic gait|Inability to coordinate movements when walking	HPO		2026-06-29
HP:0002067	Bradykinesia	Slow movements|Slowness of movements	HPO		2026-06-29
HP:0002068	Neuromuscular dysphagia		HPO		2026-06-29
HP:0002069	Bilateral tonic-clonic seizure	Bilateral convulsive seizures|Generalised convulsion|Generalised tonic-clonic seizure (without specification of onset)|Generalized convulsion|Generalized tonic-clonic seizure (without specification of onset)|Grand mal|Grand mal seizures|Seizures, tonic-clonic|Tonic-clonic convulsion|Tonic-clonic convulsions	HPO		2026-06-29
HP:0002070	Limb ataxia	Appendicular ataxia	HPO		2026-06-29
HP:0002071	Abnormality of extrapyramidal motor function	Extrapyramidal dysfunction|Extrapyramidal signs|Extrapyramidal symptoms|Extrapyramidal syndrome|Extrapyramidal tract signs	HPO		2026-06-29
HP:0002072	Chorea	Choreatic disease|Choreic movements|Choreiform movements	HPO		2026-06-29
HP:0002073	Progressive cerebellar ataxia	Cerebellar ataxia, progressive|Progressive ataxia	HPO		2026-06-29
HP:0002074	Increased neuronal autofluorescent lipopigment	Neuronal lipopigments	HPO		2026-06-29
HP:0002075	Dysdiadochokinesis	Difficulty performing quick and alternating movements|Dysdiadochokinesia	HPO		2026-06-29
HP:0002076	Migraine	Intermittent migraine headaches|Migraine|Migraine headache|Migraine headaches	HPO		2026-06-29
HP:0002077	Migraine with aura		HPO		2026-06-29
HP:0002078	Truncal ataxia	Instability or lack of coordination of central trunk muscles|Trunk ataxia	HPO		2026-06-29
HP:0002079	Hypoplasia of the corpus callosum	Corpus callosum hypoplasia|Hypoplasia of corpus callosum|Hypoplastic corpus callosum|Underdevelopment of part of brain called corpus callosum	HPO		2026-06-29
HP:0002080	Intention tremor	Cerebellar tremor|Terminal tremor	HPO		2026-06-29
HP:0002083	Migraine without aura		HPO		2026-06-29
HP:0002084	Encephalocele	Bifid skull|Cranium bifidum	HPO		2026-06-29
HP:0002085	Occipital encephalocele	Brain tissue sticks out through back of skull|Occipital meningoencephalocele|Posterior encephalocele	HPO		2026-06-29
HP:0002086	Abnormality of the respiratory system	Respiratory abnormality	HPO		2026-06-29
HP:0002087	Abnormality of the upper respiratory tract	Abnormality of the upper respiratory tract|Upper respiratory tract issues	HPO		2026-06-29
HP:0002088	Abnormal lung morphology	Abnormality of lung structure|Abnormality of the lungs|Abnormally shaped lung|Lung disease|Unusual lung shape	HPO		2026-06-29
HP:0002089	Pulmonary hypoplasia	Hypoplastic lung|Hypoplastic lungs|Lung hypoplasia|Poorly developed lungs|Small lung|Underdeveloped lung	HPO		2026-06-29
HP:0002090	Pneumonia	Pneumonia	HPO		2026-06-29
HP:0002091	Restrictive ventilatory defect	Restrictive deficit on pulmonary function testing|Restrictive deficit on pulmonary function tests|Restrictive lung disease|Restrictive respiratory disease|Restrictive respiratory insufficiency|Restrictive respiratory syndrome|Spirometric restriction|Stiff lung or chest wall causing decreased lung volume	HPO		2026-06-29
HP:0002092	Pulmonary arterial hypertension	Increased blood pressure in blood vessels of lungs|Primary pulmonary hypertension|Pulmonary artery hypertension	HPO		2026-06-29
HP:0002093	Respiratory insufficiency	Respiratory function loss|Respiratory impairment	HPO		2026-06-29
HP:0002094	Dyspnea	Abnormal breathing|Breathing difficulty|Difficult to breathe|Difficulty breathing|Dyspnoea|Panting|Shortness of breath|Trouble breathing	HPO		2026-06-29
HP:0002097	Emphysema	Pulmonary emphysema	HPO		2026-06-29
HP:0002098	Respiratory distress	Breathing difficulties|Labored breathing|Laboured breathing	HPO		2026-06-29
HP:0002099	Asthma	Asthma|Bronchial asthma|Reactive airway disease	HPO		2026-06-29
HP:0002100	Recurrent aspiration pneumonia	Recurrent pneumonia due to aspiration	HPO		2026-06-29
HP:0002101	Abnormal lung lobation	Abnormal pulmonary lobation|Defective lung lobation|Lung segmentation defects	HPO		2026-06-29
HP:0002102	Pleuritis	Inflammation of tissues lining lungs and chest|Pleurisy	HPO		2026-06-29
HP:0002103	Abnormal pleura morphology	Abnormality of the pleura	HPO		2026-06-29
HP:0002104	Apnea	Absence of spontaneous respiration|Apneic episodes|Apnoea	HPO		2026-06-29
HP:0002105	Hemoptysis	Coughing up blood|Coughing up blood or blood-stained mucus|Haemoptysis	HPO		2026-06-29
HP:0002107	Pneumothorax	Collapsed lung	HPO		2026-06-29
HP:0002108	Spontaneous pneumothorax	Spontaneous collapsed lung	HPO		2026-06-29
HP:0002110	Bronchiectasis	Permanent enlargement of the airways of the lungs	HPO		2026-06-29
HP:0002113	Pulmonary infiltrates	Lung infiltrates|Pulmonic infiltration	HPO		2026-06-29
HP:0002118	Abnormal cerebral ventricle morphology	Abnormality of the cerebral ventricles	HPO		2026-06-29
HP:0002119	Ventriculomegaly	Cerebral ventricular dilatation|Dilated cerebral ventricle|Dilated cerebral ventricles|Dilated ventricles|Enlarged cerebral ventricles|Enlarged ventricles|Enlarged ventricular system|Large cerebral ventricles and cisternae|Ventricular dilatation	HPO		2026-06-29
HP:0002120	Cerebral cortical atrophy	Cerebral cortex atrophy|Cortical atrophy|Decrease in size of the outer layer of the brain due to loss of brain cells	HPO		2026-06-29
HP:0002121	Generalized non-motor (absence) seizure	Absence seizure|Absence seizures|Brief seizures with staring spells|Generalised non-motor (absence) seizure|Generalised non-motor seizure|Petit mal|Petit mal seizure|Petit mal seizures	HPO		2026-06-29
HP:0002123	Generalized myoclonic seizure	Generalised epileptic myoclonus|Generalised myoclonic seizure|Generalised myoclonic seizures|Generalized epileptic myoclonus|Generalized myoclonic seizures|Myoclonic epilepsy, progressive|Myoclonus seizures	HPO		2026-06-29
HP:0002126	Polymicrogyria	More grooves in brain	HPO		2026-06-29
HP:0002127	Abnormal upper motor neuron morphology	Abnormal shape of upper motor neuron	HPO		2026-06-29
HP:0002131	Episodic ataxia	Intermittent cerebellar ataxia|Paroxysmal ataxia	HPO		2026-06-29
HP:0002132	Porencephalic cyst	Cavity within brain	HPO		2026-06-29
HP:0002133	Status epilepticus	Prolonged seizure|Repeated seizure without recovery|Repeated seizures without recovery between them	HPO		2026-06-29
HP:0002134	Abnormal basal ganglia morphology	Abnormality of the basal ganglia|Anomaly of the basal ganglia|Basal ganglia disease	HPO		2026-06-29
HP:0002135	Basal ganglia calcification	Basal ganglia calcifications|Basal ganglion calcification|Calcification of the basal ganglia	HPO		2026-06-29
HP:0002136	Broad-based gait	Broad based gait|Wide based gait|Wide based walk|Wide-based gait	HPO		2026-06-29
HP:0002138	Subarachnoid hemorrhage	Subarachnoid hemorrhage	HPO		2026-06-29
HP:0002139	Arrhinencephaly	Arhinencephaly	HPO		2026-06-29
HP:0002140	Ischemic stroke	Ischaemic stroke	HPO		2026-06-29
HP:0002141	Gait imbalance	Abnormality of balance|Abnormality of equilibrium|Imbalanced walk	HPO		2026-06-29
HP:0002143	Abnormal spinal cord morphology	Abnormality of the spinal cord|Spinal cord disease|Spinal cord pathology	HPO		2026-06-29
HP:0002144	Tethered cord	Occult spinal dysraphism	HPO		2026-06-29
HP:0002145	Frontotemporal dementia		HPO		2026-06-29
HP:0002148	Hypophosphatemia	Decreased phosphate ion concentration|Decreased phosphate ion level|Decreased phosphate ion level in blood|Hypophosphataemia|Hypophosphatemia|Low blood phosphate level|Reduced phosphate ion concentration|Reduced phosphate ion level|Reduced phosphate ion level in blood	HPO		2026-06-29
HP:0002149	Hyperuricemia	Elevated uric acid concentration|Elevated uric acid level|Elevated uric acid level in blood|High blood uric acid level|Hyperuricaemia|Hyperuricemia|Increased uric acid concentration|Increased uric acid level|Increased uric acid level in blood	HPO		2026-06-29
HP:0002150	Hypercalciuria	Elevated urine calcium levels|Hypercalcinuria	HPO		2026-06-29
HP:0002151	Increased circulating lactate concentration	Increased blood lactate|Increased serum lactate	HPO		2026-06-29
HP:0002152	Hyperproteinemia		HPO		2026-06-29
HP:0002153	Hyperkalemia	Elevated potassium(1+) concentration|Elevated potassium(1+) level|Elevated potassium(1+) level in blood|Hyperkalemia|Increased circulating potassium concentration|Increased potassium(1+) concentration|Increased potassium(1+) level|Increased potassium(1+) level in blood	HPO		2026-06-29
HP:0002154	Hyperglycinemia	Elevated blood glycine levels|Hyperglycinaemia	HPO		2026-06-29
HP:0002155	Hypertriglyceridemia	Increased circulating Tg levels|Increased plasma Tg levels|Increased plasma triglycerides|Increased serum triglycerides|Increased triglycerides	HPO		2026-06-29
HP:0002156	Homocystinuria	High urine homocystine levels	HPO		2026-06-29
HP:0002157	Azotemia	Azotaemia	HPO		2026-06-29
HP:0002159	Heparan sulfate excretion in urine	Heparan sulphate excretion in urine	HPO		2026-06-29
HP:0002160	Hyperhomocystinemia	Elevated blood homocystine|Homocystinemia	HPO		2026-06-29
HP:0002161	Hyperlysinemia	Elevated blood lysine|Elevated lysine concentration|Elevated lysine level|Elevated lysine level in blood|Hyperlysinemia|Increased lysine concentration|Increased lysine level|Increased lysine level in blood	HPO		2026-06-29
HP:0002162	Low posterior hairline	Low hairline at back of neck|Low posterior hair line	HPO		2026-06-29
HP:0002164	Nail dysplasia	Atypical nail growth|Dysplastic nails|Onychodysplasia	HPO		2026-06-29
HP:0002165	Nail pterygium	Nail pterygium|Pterygium of nails	HPO		2026-06-29
HP:0002166	Impaired vibration sensation in the lower limbs	Decreased lower limb vibratory sense|Decreased vibratory sense in lower limbs|Decreased vibratory sense in the lower extremities|Decreased vibratory sense in the lower limbs|Diminished vibratory sensation in the legs|Distal sensory loss, especially vibratory sense|Distal vibratory impairment of the lower limbs|Impaired vibration sensation in the lower limbs	HPO		2026-06-29
HP:0002167	Abnormal speech pattern	Abnormal speech|Abnormal vocalisation|Abnormal vocalization|Abnormality of speech or vocalization	HPO		2026-06-29
HP:0002168	Scanning speech	Explosive speech	HPO		2026-06-29
HP:0002169	Clonus	Involuntary rhythmic muscular contractions and relaxations	HPO		2026-06-29
HP:0002170	Intracranial hemorrhage	Bleeding within the skull|Intracranial haemorrhage	HPO		2026-06-29
HP:0002171	Gliosis	Cerebral gliosis|Excess astrocytes in brain	HPO		2026-06-29
HP:0002172	Postural instability	Abnormal retropulsion test|Balance impairment|Imbalance	HPO		2026-06-29
HP:0002173	Hypoglycemic seizures		HPO		2026-06-29
HP:0002174	Postural tremor	Tremor, postural	HPO		2026-06-29
HP:0002176	Spinal cord compression	Pressure on spinal cord	HPO		2026-06-29
HP:0002179	Opisthotonus	Arc de cercle|Opisthotonos	HPO		2026-06-29
HP:0002180	Neurodegeneration	Neuro-degenerative disease|Neurodegenerative disease|Ongoing loss of nerve cells|Progressive neurodegenerative disorder	HPO		2026-06-29
HP:0002181	Cerebral edema	Brain edema|Brain oedema|Cerebral oedema|Swelling of brain	HPO		2026-06-29
HP:0002183	Phonophobia	Fear of loud sounds	HPO		2026-06-29
HP:0002185	Neurofibrillary tangles	NFTs|Neurofibrillary tangles composed of disordered microtubules in neurons|Paired helical filaments|Tau-positive neurofibrillary tangles|Tau-positive tangle	HPO		2026-06-29
HP:0002186	Apraxia	Apraxias	HPO		2026-06-29
HP:0002187	Profound intellectual disability	IQ less than 20|Intellectual disability, profound|Mental retardation, profound|Profound mental retardation	HPO		2026-06-29
HP:0002188	Delayed CNS myelination	Delay in central nervous system myelination	HPO		2026-06-29
